State No,County No,FOR,AGAINST,TOTAL CASTE,DEPENDENT VARIABLE,BALLOT TYPE,POPULATION,PCI,MEDIUM FAMILY INCOME,SIZE OF COUNTY,POPULATION DENSITY,PERCENT WHITE,PERCENT BLACK,PERCENT OTHER,PERCENT MALE,PERCENT FEMALE,NO OF CHURCHES,NO OF CHURCH MEMBERS,PERCENT CHURCH MEMBERS OF POPULATION,POVERTY LEVEL,UNEMPLOYMENT RATE,AGE LESS THAN 18,AGE24,AGE44,AGE64,AGE OLDER THAN 65,MSA,PERCENT MINORITY,NO OF OLDER,NO OF YOUNGER
17,132,1038,1316,2354,0,2,7644,"$14,190 ","$19,663 ",377.50,20.25,.55,.45,.01,.468,.532,27,3976,.52,25.60,8.60,2142,748,2124,1545,1085,2,.45,2630,4248
17,133,1568,2070,3638,0,2,11594,"$13,191 ","$18,567 ",441.20,26.28,.64,.35,.00,.460,.540,41,6515,.59,26.50,10.10,3267,1037,3263,2150,1877,2,.36,4027,6526
17,134,1439,1422,2861,1,2,10525,"$13,487 ","$19,141 ",335.50,31.37,.39,.61,.00,.459,.541,25,7520,.71,30.90,9.60,3148,907,2861,2073,1536,2,.61,3609,5722
17,135,3915,6912,10827,0,2,39472,"$16,876 ","$23,221 ",548.40,71.98,.60,.39,.01,.466,.534,82,20517,.53,23.50,7.40,11307,3387,11448,7798,5532,2,.40,13330,22896
17,136,3378,5576,8954,0,2,35576,"$15,492 ","$25,790 ",265.10,134.20,.68,.28,.04,.486,.514,54,18523,.53,23.30,7.50,10282,4115,10743,6392,4044,2,.32,10436,21486
17,137,2395,4323,6718,0,2,24462,"$14,758 ","$21,705 ",366.70,66.71,.71,.25,.04,.475,.525,56,10821,.45,24.90,9.80,7255,2155,7335,4630,3087,2,.29,7717,14670
17,138,1450,1866,3316,0,2,7009,"$14,494 ","$22,142 ",166.50,42.10,.99,.00,.01,.486,.514,23,3892,.58,13.80,7.20,1199,749,1631,1699,1731,2,.01,3430,3262
17,139,678,1362,2040,0,2,5925,"$12,384 ","$19,041 ",200.70,29.52,.66,.34,.00,.462,.538,18,2919,.49,27.10,12.40,1696,579,1599,1169,882,2,.34,2051,3198
17,140,7728,8515,16243,0,2,56551,"$16,462 ","$27,859 ",413.90,136.63,.68,.31,.01,.472,.528,111,28680,.52,18.30,10.20,15816,5538,17130,10425,7642,2,.32,18067,34260
17,141,1144,1579,2723,0,2,8651,"$14,238 ","$19,302 ",286.10,30.24,.58,.42,.01,.470,.530,26,6492,.75,30.00,8.80,2718,850,2246,1613,1224,2,.42,2837,4492
17,142,1707,1362,3069,1,2,9722,"$11,978 ","$22,859 ",360.40,26.98,.53,.47,.00,.480,.520,16,4778,.49,22.60,7.00,2953,901,2906,1842,1120,1,.47,2962,5812
17,143,2340,3137,5477,0,2,12897,"$14,627 ","$23,177 ",322.70,39.97,.99,.00,.01,.496,.504,34,5445,.45,15.80,6.80,2850,1011,3394,3180,2462,2,.01,5642,6788
17,144,3816,4676,8492,0,2,26308,"$14,651 ","$25,097 ",325.50,80.82,.71,.29,.01,.473,.527,48,14597,.56,17.10,5.60,6712,2392,7583,5476,4145,2,.29,9621,15166
17,145,8032,8585,16617,0,2,59189,"$14,609 ","$26,877 ",446.30,132.62,.95,.04,.01,.485,.515,118,23593,.40,14.20,8.50,15231,5144,17979,13028,7807,1,.05,20835,35958
17,146,5355,6250,11605,0,2,40610,"$16,719 ","$31,459 ",329.30,123.32,.79,.19,.01,.484,.516,55,13589,.35,15.00,7.70,11296,4055,12807,7941,4511,1,.21,12452,25614
17,147,3355,6044,9399,0,2,35793,"$14,355 ","$22,554 ",902.60,39.66,.72,.27,.01,.483,.517,77,17561,.50,22.60,7.70,9609,3140,10469,7194,5381,2,.28,12575,20938
17,148,737,1013,1750,0,2,6017,"$13,262 ","$18,943 ",285.50,21.08,.39,.61,.00,.451,.549,15,3521,.58,27.10,9.90,1689,540,1657,1112,1019,2,.61,2131,3314
17,149,1955,3537,5492,0,2,19447,"$16,195 ","$24,048 ",680.50,28.58,.47,.53,.00,.469,.531,53,11265,.59,23.40,5.60,5722,1725,5893,3491,2616,2,.53,6107,11786
17,150,2672,4867,7539,0,2,23741,"$14,211 ","$25,611 ",644.70,36.82,.79,.20,.01,.486,.514,56,12145,.54,21.40,10.50,6912,2086,7224,4801,2718,2,.21,7519,14448
17,151,332,369,701,0,2,2226,"$13,956 ","$21,852 ",209.60,10.62,.49,.51,.00,.470,.530,12,1702,.75,19.90,7.80,606,204,638,432,346,2,.51,778,1276
17,152,601,843,1444,0,2,4828,"$13,457 ","$19,283 ",297.70,16.22,.66,.31,.02,.485,.515,21,2922,.60,26.20,9.20,1400,454,1288,932,754,2,.34,1686,2576
17,153,2084,3134,5218,0,2,13873,"$17,070 ","$27,918 ",241.60,57.42,.95,.03,.02,.486,.514,30,3902,.30,12.40,5.60,3161,1319,3983,3301,2109,2,.05,5410,7966
17,154,8858,11972,20830,0,2,73977,"$18,937 ","$31,415 ",290.00,255.09,.91,.04,.04,.492,.508,99,27651,.38,12.90,6.40,19406,7854,23890,15320,7507,2,.09,22827,47780
17,155,782,1561,2343,0,2,7003,"$14,245 ","$19,681 ",380.40,18.41,.67,.33,.00,.474,.526,35,4994,.71,27.40,7.60,1980,588,1869,1400,1166,2,.33,2566,3738
17,156,1545,1831,3376,0,2,10652,"$15,694 ","$22,336 ",471.40,22.60,.52,.47,.00,.479,.521,31,6292,.59,19.40,5.70,2803,840,3021,2174,1814,2,.48,3988,6042
17,157,1516,1747,3263,0,2,10280,"$14,650 ","$26,998 ",446.60,23.02,.56,.43,.00,.474,.526,32,5314,.52,17.40,5.80,3024,1035,3039,1966,1216,2,.44,3182,6078
17,158,2661,3093,5754,0,2,20372,"$13,990 ","$24,757 ",569.80,35.75,.67,.32,.01,.481,.519,48,10225,.52,24.30,8.00,6185,1936,6071,3871,2309,2,.33,6180,12142
18,1,266,293,559,0,1,1192,"$22,688 ","$31,080 ",743.20,1.59,.69,.01,.30,.526,.474,1,35,.03,17.50,11.30,293,101,424,307,67,2,.31,374,848
18,2,5271,7859,13130,0,1,33415,"$20,721 ","$37,829 ",604.30,54.77,.84,.05,.10,.538,.462,35,2565,.09,11.40,5.50,6627,2880,9757,8051,6100,2,.15,14151,19514
18,3,31866,32922,64788,0,1,194347,"$20,838 ","$29,367 ",1677.20,119.07,.85,.01,.14,.488,.512,137,18999,.10,20.90,8.30,49164,23027,52194,38077,31885,1,.15,69962,104388
18,4,8493,7446,15939,1,1,39642,"$20,172 ","$34,672 ",1036.90,36.89,.91,.01,.08,.493,.507,36,1453,.05,13.00,8.90,9976,1664,10596,10466,6940,2,.09,17406,21192
18,5,2500,2326,4826,1,1,18596,"$20,287 ","$30,464 ",1156.30,16.13,.55,.00,.44,.511,.489,27,1676,.10,18.10,20.30,6044,1453,5302,3636,2161,2,.44,5797,10604
18,6,3498,3804,7302,0,1,27006,"$16,385 ","$29,044 ",1229.80,22.61,.77,.04,.20,.539,.461,25,2954,.13,22.90,10.30,7392,2272,8692,5311,3339,2,.24,8650,17384
18,7,25484,31648,57132,0,1,158322,"$27,046 ","$44,954 ",1791.30,83.85,.88,.00,.12,.500,.500,64,7205,.06,8.80,4.90,42767,9087,51536,35199,19733,1,.12,54932,103072
18,8,95198,72163,167361,1,1,755051,"$20,333 ","$31,587 ",6017.90,130.46,.45,.05,.50,.496,.504,469,79946,.12,25.60,14.30,247658,72389,226326,130578,78100,1,.55,208678,452652
18,9,3300,4158,7458,0,1,26176,"$16,882 ","$28,649 ",1327.20,20.23,.68,.01,.31,.501,.499,37,3069,.12,19.90,13.40,8416,1917,7187,5134,3522,2,.32,8656,14374
18,10,24135,21366,45501,1,1,122163,"$22,066 ","$30,426 ",4052.50,31.04,.86,.01,.13,.495,.505,144,14748,.12,18.50,7.20,32328,11725,37964,24716,15430,2,.14,40146,75928
18,11,15516,7700,23216,1,1,143735,"$17,353 ","$23,359 ",4482.10,31.99,.23,.04,.73,.516,.484,96,9284,.08,30.30,25.80,47988,13447,43829,24511,13960,2,.77,38471,87658
18,12,14391,8021,22412,1,1,118667,"$15,492 ","$30,577 ",1391.60,89.25,.50,.08,.42,.539,.461,87,9772,.10,23.60,13.90,37159,12751,41216,18681,8860,2,.50,27541,82432
18,13,10143,8237,18380,1,1,55076,"$21,696 ","$27,295 ",1329.60,41.44,.87,.02,.11,.487,.513,54,4065,.08,20.10,9.60,13948,2702,14248,13075,11103,2,.13,24178,28496
18,14,3483,4709,8192,0,1,33281,"$16,667 ","$36,819 ",4720.60,7.09,.73,.10,.18,.611,.389,28,2170,.08,19.50,9.40,7649,3837,12808,6089,2898,2,.28,8987,25616
18,15,14278,11714,25992,1,1,114523,"$17,403 ","$30,804 ",2153.40,53.26,.56,.04,.40,.482,.518,82,8091,.09,22.80,12.80,34472,10614,33408,21294,14735,1,.44,36029,66816
18,16,3698,3363,7061,1,1,15786,"$21,231 ","$31,178 ",1462.90,10.97,.90,.01,.09,.502,.498,19,915,.06,15.30,7.70,3631,865,4330,4147,2813,2,.10,6960,8660
18,17,15176,12720,27896,1,1,83754,"$22,728 ","$32,306 ",3878.50,22.23,.81,.01,.19,.499,.501,88,7542,.09,18.10,7.90,23476,5380,25170,18124,11604,2,.20,29728,50340
18,18,22848,15709,38557,1,1,197261,"$17,732 ","$29,178 ",1972.00,103.65,.49,.04,.47,.504,.496,134,18249,.10,25.40,15.10,71114,17555,57329,33321,17942,1,.51,51263,114658
18,19,1358,2041,3399,0,1,9338,"$20,005 ","$28,174 ",4203.60,2.34,.85,.01,.14,.510,.490,24,756,.08,21.10,11.30,2592,478,2479,2162,1627,2,.15,3789,4958
18,20,1669,1745,3414,0,1,10307,"$25,020 ","$36,276 ",3131.90,3.38,.81,.00,.19,.539,.461,12,520,.05,11.20,8.40,2617,811,4053,2094,732,2,.19,2826,8106
18,21,48549,39995,88544,1,1,366631,"$28,185 ","$38,341 ",3771.10,101.85,.47,.06,.47,.524,.476,186,29192,.08,15.40,10.70,106834,37173,119952,62292,40380,1,.53,102672,239904
18,22,23542,18671,42213,1,1,119540,"$32,649 ","$44,667 ",788.30,155.52,.76,.01,.23,.496,.504,67,13311,.12,8.80,4.10,28896,9390,34840,26190,20224,1,.24,46414,69680
18,23,18322,19990,38312,0,1,91114,"$25,051 ","$40,347 ",974.50,92.46,.93,.00,.07,.493,.507,46,5809,.07,9.60,5.50,22470,4214,26239,21466,16725,2,.07,38191,52478
18,24,35907,49188,85095,0,1,229216,"$32,319 ","$49,638 ",1500.20,148.71,.87,.01,.12,.497,.503,128,15124,.09,7.70,4.00,61797,14766,72774,52622,27257,1,.13,79879,145548
18,25,3750,4711,8461,0,1,20362,"$23,783 ","$35,154 ",2613.70,7.81,.90,.01,.09,.498,.502,35,2138,.11,13.10,10.40,5260,870,5513,5195,3524,2,.10,8719,11026
18,26,7019,5782,12801,1,1,48984,"$21,088 ","$42,578 ",1390.80,34.37,.52,.00,.47,.506,.494,21,1348,.04,11.40,10.60,16081,4210,15462,8932,4299,2,.47,13231,30924
18,27,151224,73185,224409,1,1,745756,"$44,518 ","$43,405 ",231.90,3404.48,.40,.10,.50,.495,.505,302,56953,.08,12.60,3.70,126520,65460,275529,164939,113308,1,.60,278247,551058
18,28,63287,59105,122392,1,1,549684,"$20,813 ","$35,629 ",1426.40,386.64,.55,.05,.40,.506,.494,270,49060,.10,18.80,10.60,171713,48604,167258,102260,59849,1,.45,162109,334516
18,29,47397,37267,84664,1,1,234074,"$24,807 ","$38,597 ",3615.70,65.85,.80,.02,.18,.514,.486,162,18592,.09,12.90,4.20,54083,28851,71879,44081,35180,1,.20,79261,143758
18,30,77855,42375,120230,1,1,389472,"$28,698 ","$40,232 ",3789.60,106.87,.61,.03,.36,.506,.494,192,31120,.08,14.60,4.40,96402,48537,119869,73289,51375,1,.39,124664,239738
18,31,49776,32736,82512,1,1,243200,"$31,302 ","$44,607 ",607.70,412.70,.70,.01,.28,.499,.501,121,15568,.07,13.10,7.30,62201,26205,84364,44784,25646,1,.29,70430,168728
18,32,26179,26052,52231,1,1,164156,"$21,986 ","$32,109 ",3847.60,42.83,.90,.01,.09,.490,.510,110,11634,.08,18.10,9.00,46287,10936,45619,37385,23929,1,.10,61314,91238
18,33,812,904,1716,0,1,3376,"$23,175 ","$34,941 ",962.00,3.44,.93,.00,.07,.499,.501,11,261,.08,11.60,11.90,906,131,921,835,583,2,.07,1418,1842
18,34,6886,9136,16022,0,1,44024,"$20,474 ","$28,178 ",6347.80,6.95,.86,.02,.13,.490,.510,74,4887,.11,19.00,12.60,11933,2424,11931,10202,7534,2,.15,17736,23862
18,35,57530,41079,98609,1,1,376748,"$23,724 ","$46,115 ",906.90,425.07,.56,.14,.30,.511,.489,155,36712,.11,11.30,5.50,110790,31063,129349,70621,34925,1,.44,105546,258698
